Customer Id,emp_title,annual_inc,addr_state,avg_cur_bal,tot_cur_bal,loan_id,loan_amount,state,funded_amount,int_rate,grade,issue_date,pymnt_plan,purpose,annual_inc_joint_original,emp_length_years,month_number,salary_can_cover,letter_grade,monthly_rate,installement_per_month,zip_code_header,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_status_Charged Off,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_In Grace Period,loan_status_Late (16-30 days),loan_status_Late (31-120 days),term_ 36 months,term_ 60 months,type_DIRECT_PAY,type_INDIVIDUAL,type_JOINT,grade_label,state_label,addr_state_label,state_name
YidceGZiIDwibFx4ZmJwXHhkZVx4ODFceGM5QUdceGJlXHgwZVx4OTZEc1x4ZWZfe1x4ZTErXHgwMEY5XHhmOFx4ZDQ3XHhmNlx4ZTNceGRkXHhjMSc=,emt,11.775297421715827,NY,10.003559106260344,12.711561051655552,261407,35000.0,NY,35000.0,0.2075,22,2016-05-16,False,debt_consolidation,,3,5,False,E,0.017291666666666667,6.849015535608686,109,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,4,33,33,New York
YidZXHg5OFx4YTNceGMyMVx4ZDVceGNiXHgxNVx4ZDNceDFkXHhhNVx4YTA+XHgxY1x4ZjAlXHhmMHBTXHhmOFx4MDhceGVhXHg4OUA5Xlx4YjlceGU1XHgxNlRceDgyXHgxYic=,purchasing analyst,11.350418300109132,GA,10.119445348035613,12.316620682701705,154827,15000.0,GA,15000.0,0.0943,7,2018-03-18,False,other,,10,3,False,B,0.007858333333333333,5.75420635296124,305,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,10,10,Georgia
YidOXVx4ZDNceGI2Z1x4OTVceGE3Slx4OWFceGYyXHhjNlVceGQye1x4YjZceGIwXHhhZFx4OThceDk1XHhmY3RCOVx4OTdceDlhXHgxMFx4ZTVceDg0XHhhNGtceGY5byc=,plant manger,10.34177474101152,FL,9.27453508401818,11.839426727668064,6984,2500.0,FL,2500.0,0.0735,5,2017-07-17,False,credit_card,,10,7,False,A,0.006124999999999999,4.364288171184205,349,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,9,9,Florida
YidceGI4XHg5MVx4YmNceGY4XHhhMHxceDEwKFx4OTBceGM0XHhkNUJceGExXHhjNFx4Y2FceGQ3XHhmY09ceGE5d1x4ODJceDhmdT59XHgwNlx4ZWVceDFkXHhhYl1MNic=,teacher,9.432923766431829,TX,6.566672429803241,9.049584593096789,20958,4200.0,TX,4200.0,0.1367,15,2016-05-16,False,credit_card,,10,5,False,C,0.011391666666666666,4.968936509576065,760,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,2,42,42,Texas
YidTXHgwM1x4OWFnWWRceGYwXHhlOFx4ZTVceGZmXHhiODZceGIyXHhhYVx4OWFceGE1NVx4MGJceDlhUlx4OTNceGIwTFx4YmVceGRjXHgxZnhjXHhhN1x4Yjl9Xic=,nationwide power,11.407576060361786,NV,8.210124405164267,10.406986400915658,8674,2800.0,NV,2800.0,0.21,23,2013-04-13,False,house,,10,4,False,E,0.017499999999999998,4.668052854533159,890,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,4,32,32,Nevada
YidceGQwSFx4MWRceDllXHhkOTdGXHg4OUNvXHhjNF5Qa1x4YWNDXHRceGYyPVx4ZWUvXHgxM1x4YzNceGZkXHg4MVx4ODNceGVmXHhmMVx4OGNceDlmWVx4Y2In,account consultant,10.915106645867503,NY,6.539585955617669,9.429234909000977,16123,3700.0,NY,3700.0,0.0958,7,2018-06-18,False,other,,10,6,False,B,0.007983333333333334,4.784657137845223,104,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,33,33,New York
Yic5XHgxYVx4OGRvYVdceDFjXHhjMVx4Yzg7XHhjMlx4ZjAqUFx4YzlceDBjXHhkMVx4YThceGNjXG5ceDExXHhhN1x4ZjRceGI2XHg5ZGAvTy1ceGE2XHhlYSgn,chief attorney,12.013706813470414,CA,7.409741954080923,10.24231415831108,128987,12100.0,CA,12100.0,0.0756,2,2019-07-19,False,debt_consolidation,,3,7,False,A,0.0063,5.934149893420407,915,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0,4,4,California
YiJceDEzXHhhNntceDllXHg4NVx4YjVceDhjVydceDgwXHgxOVx4MGZceDk1RVxuXHgwZVx4MWVceGM3Vlc7XHhhNiRceGIwK1x4MGJceGY3XHhiZFx4ZGN9YVx4Yjgi,retail investigator,10.968215530759236,CT,9.010669176847115,11.900973099041323,70033,8125.0,CT,8125.0,0.1899,18,2016-02-16,False,home_improvement,,10,2,False,D,0.015825000000000002,5.699737921613141,60,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,3,6,6,Connecticut
YidVXHhmOVx4OGNceGQ2Ylx4OTlkXHhiNV1TXHhlOVx4YWJceGZhN1x4ODVceGM1XHhjZFx4Y2Z+XHg5YSxceGY1LVFceDgwNDhceGFjXHhkNlx4OTVceDk3XHhiNSc=,assistant general manager,11.270611836257963,NY,7.8407064517494,10.612926301872958,93425,10000.0,NY,10000.0,0.1262,14,2017-05-17,False,credit_card,,3,5,False,C,0.010516666666666667,5.817444789195385,104,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,2,33,33,New York
YidceGU1XHgxZFFceGM2XHhiOFRbLFtjKVBmSFx4Y2E8XHhlN1A9XHhjM1x4MDRceDk0XHgwZlx4OGZceGUyT1x4MTBceGM5XHhlYVNceGRhXHhjNic=,teacher,10.404293143019792,MO,9.169414205363537,12.059670203761506,183677,19000.0,MO,19000.0,0.1042,8,2017-10-17,False,credit_card,11.289794413577894,0,10,False,B,0.008683333333333333,6.426213254116545,658,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,23,23,Missouri
YidceGI1SFx4MDVceDFkLFx4ODZceDEwbltceDhmXHhiMlx4YWJhXHgwMVx4ZWJfXHhkZFRceDhmXHhhMlx4ZWRceGY1b1x4ZmFceGE1XHhhYlx4OTVceDhmbFx4MTZceGRhXHhlZCc=,service technician,10.985309671896763,ND,9.93037288131751,12.763537550545903,105914,10500.0,ND,10500.0,0.0611,2,2018-10-18,False,credit_card,11.751950239425476,3,10,False,A,0.005091666666666667,5.771297614651814,585,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0,27,27,North Dakota
YidceGExbmh4fGlceGFhXHhjYztceDljXHgxN2J3ZFx4ZTFceGM1XHg4M1x4ODJcclcsXHg4OVx4YjFceGI5XHhjMitceDA2fC5rXHhmNH0n,lab director,11.0186455364637,MO,9.226115291091546,11.017809134909417,6592,2400.0,MO,2400.0,0.1502,12,2018-09-18,False,home_improvement,,10,9,False,C,0.012516666666666667,4.4334359389428375,638,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,23,23,Missouri
YidceGZiXHhhNzRCXHg4Y1x4OTJWXHhmN0NceGNjXHgwZVx4YmFcdGpceGZkXHhhOVx4MDVceDFjXHhjNFx4YmJceDkzcTJceDBjXHg5N1x4YzFceDE1XHgwN3lceDE2XHhjOFx4YjIn,independant contractor,10.785041901601423,FL,9.319643106866632,11.622111653401094,42398,6000.0,FL,6000.0,0.109,10,2018-04-18,False,other,,2,4,False,B,0.009083333333333334,5.283956169031286,325,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,9,9,Florida
YiJceGFjcWtceGM1XHhlYV58XUxqZHhceGM2XHhiYk5TWURceGJhXHgxNFx4MWNdLC5ceGMwXHhlMCdceDg2XHJceGM2OHMi,janitorial,10.545367754151743,IL,7.86480400332846,10.429428364110965,112887,11200.0,IL,11200.0,0.1942,16,2018-05-18,False,home_improvement,,10,5,False,D,0.016183333333333334,5.684017158050727,611,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,3,13,13,Illinois
YicqTlx4ZGRybmZceDAxXHhmMldceDFjUFx4ZTQyXHgxMFx4ZGNceDhlXHhjYVx4ODlceGE1XHgxNFx4MTE4XHhmNVx4OTEiIFx4YjFceGJjIm9ceGEwXHhhZCc=,assistant manager,10.819798284210286,NY,10.283874140267756,12.075599429057272,110574,11000.0,NY,11000.0,0.1599,14,2017-03-17,False,debt_consolidation,,5,3,False,C,0.013324999999999998,5.960162351295864,122,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,33,33,New York
YictXHhiNVx4ZDBFXHhjMjpceGUyXHhiNGxceGRjLVx4YjNwXHhkYVx4Y2F9XUpceGM2XHgwY1x4ZjJceGMzbUBceGRiL1x4YzVceGM3WVx4MDJceGNlXHg4ZSc=,locomotive engineer,11.373674891823535,KY,9.575052927597383,12.059890135352092,157051,15000.0,KY,15000.0,0.1502,15,2018-08-18,False,debt_consolidation,,10,8,False,C,0.012516666666666667,5.88055098714523,410,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,16,16,Kentucky
YidceGZiXHhlYVx4ZWVceGI5XHg5N1x4MDRceDkxXHhmNFx4ZDNceGIzXHhjZFx4OTNceGQ5XHg5Ylx4YTNceGIxXHhhZU1ceGVmXHhlYWBvXHgxNFx4ZjdPXHhmM1x4YWFPNFx4OWIrXHg5NSc=,implementation specialist,11.098312083724595,TX,8.324821298768782,11.097152412072655,94955,10000.0,TX,10000.0,0.1359,15,2017-07-17,False,debt_consolidation,,7,7,False,C,0.011325,5.831261601203021,782,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,42,42,Texas
YiJceGU5XHhmNlx4YmRLXHg4OVx4MWJceGJhXHg5Y1x4MTc7XHgxY3Rcclx4ZWNceDhjXHhjMSonb1x4MDZceGE2XHg4N1x4YjFceGE4X1x4ODdceGU4flMvPlx4Y2Ei,president.,11.951186847493476,FL,9.353921100453707,12.298255212174782,256252,35000.0,FL,35000.0,0.1399,14,2015-05-15,False,debt_consolidation,,10,5,False,C,0.011658333333333333,7.087613017075576,331,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,2,9,9,Florida
YidceGMwXHhmNVx4ZGVceGY4d01ceDE0XHhkN1x4ODBceGU5XHg4Mlx4YTM6XHgxN3NceDAzflx4ODFSXHhmNSZceDA2Slx4MTJceGNmXHhiZlx4ZmVceGVjXHgxN1x4OTFceDlkOyc=,owner / operator,11.127277689932466,CA,7.4673710669175595,9.6638969875516,150720,15000.0,CA,15000.0,0.1149,7,2017-02-17,False,credit_card,,10,2,False,B,0.009575,6.205706114167086,951,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,4,4,California
YidceGNhXHg5NFx4ZTJDXHhlNFx4OGNceGVkXHhjMFx4YjBceGI0VjdceDhjXHg5YVx4YWZceGY4Q2tceGE3XHg5MmFMeVx0Plx4MTV9XHhhZVx4YjhceDA3XHhjY1x4YWMn,projects leader,10.896757843893464,TN,7.491087593534876,9.436678814186912,139955,14000.0,TN,14000.0,0.1041,7,2018-04-18,False,credit_card,,10,4,False,B,0.008675,5.708075926180815,373,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,41,41,Tennessee
YiIoYFx4ZmVceDA0XHgxYW5ceGU0XHg5ODtceGIxSlx4ZWQxXHhlYVxyXHhiMikkXG4nXHhiYVx4YjNceDAyXHhjME1YXHhlNFxubzFcblx4ODMi,teacher,9.61587214452889,CT,7.6255950721324535,9.570877846729212,44460,6000.0,CT,6000.0,0.1333,12,2015-07-15,False,debt_consolidation,,10,7,False,C,0.011108333333333333,5.318701792171359,60,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,2,6,6,Connecticut
YidceGU4XHgwN1tceGJkXHhhMFx4ZGFceDg5XHgwY1x4YjlJRVx4ZDNceGM5XHhmOFx4ZWFceGRmXHgxNVx4ZGZceGQ1XHhjNlx4OGRceDdmIXFceDE3XHgxZT5ceGQ0Ylx4ZWVceDgxXHgwMic=,clinical nurse manager,11.661354090741,IL,10.249733300984321,12.647602852046859,214125,24000.0,IL,24000.0,0.0975,9,2016-06-16,False,debt_consolidation,,10,6,False,B,0.008125,6.649759617906884,601,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,1,13,13,Illinois
YidceGYyXHhkOVx4ZjRcdFx4YmEsXG5ceDk0OFx4ZmFceDg4XHhmYlx4YTFceGZiVGJMXHgwYi1mXHhiNVpceGNmKFx4MDh6XHhlZUtZXHhkMlx4YzA3Jw==,restaurant,11.156264806643742,NY,7.762596048540069,9.55400099583723,138507,14000.0,NY,14000.0,0.1099,7,2019-06-19,False,credit_card,,2,6,False,B,0.009158333333333333,6.129650778259736,104,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,33,33,New York
YidceDg0XHhlM1F2XHhmNVx4YmFceDE4XHhlNFJceDk3L1x4MWNceGNiXHg4NlpceGRiclx4ZGZbXHgxNlx4OTMpXHhkNU0hXHg5M1x4ZWNceDE2XHg4N1x4OTFceGE2XHhmNic=,teacher,9.741027444837728,FL,8.025189321890835,10.104262787988329,32033,5000.0,FL,5000.0,0.143,14,2019-11-19,False,debt_consolidation,10.915106645867503,10,11,False,C,0.011916666666666666,5.151078681263603,339,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,2,9,9,Florida
YidJXHhmZmFceDkzXHhmOVx4YjFceDAyIlx4ZThceDE5XHJydFx4ZDlceGU4RVx4YzU7XHhjZVx4YmNceGJkXHhkN1x4YWRXO1x4MGJceGE2bzxtXHhjM1x4Y2Yn,general manager,10.859018228147887,WY,9.956696510867271,12.354548683561333,127022,12000.0,WY,12000.0,0.1561,19,2015-05-15,False,debt_consolidation,,10,5,False,D,0.013008333333333332,5.671038493029951,829,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,3,49,49,Wyoming
YiJceGFmXVx4MWFPXHhkMFx4YTJceDlkWFx4Y2VYXHgxY1x4YWVceGE1XHhkMFxyXHg4YUInYFx4OTNYXHgwN1x4OThceGFjRlx4YTNceDg1WGZcclx4ZGIlIg==,staff nurse,11.225256725762893,IL,6.98100574072173,9.976273222261776,195677,20000.0,IL,20000.0,0.1899,18,2016-12-16,False,debt_consolidation,,10,12,False,D,0.015825000000000002,6.598535302153075,601,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,13,13,Illinois
YidceDkyXHhjMlx4MWFceGY3Ll9ceDE4XHhhMFx4ZjFFYVtAXHgxYVx4MWFceGI5XHhiNmBceDk1XHhjZFx4YWFceGFlXHhiNFx4ZWVgXHhmOFFJXHg5Ylx4YmJceDljXHhjNSc=,teacher,10.308985993422082,WA,7.679713639966372,9.981975205584869,77014,9000.0,WA,9000.0,0.1899,22,2015-11-15,False,debt_consolidation,,10,11,False,E,0.015825000000000002,5.8016913303204705,982,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,4,46,46,Washington
YidZXHhiMkNpXHg4ZFx4ZWZceGY1Nlx4YjdceDk0XHg4MS44XHg4NzdceDA0OVx4YzJceDg3Slx4YjlZXHhmYWRceGZjQVx4YTFceGYwYVx4ZDBTXHg4Nic=,carpenter,11.289794413577894,MN,8.911125383710678,11.744148290872344,201758,20000.0,MN,20000.0,0.2199,24,2015-02-15,False,credit_card,,1,2,False,E,0.018325,6.315836247441674,553,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,4,22,22,Minnesota
YidceDExb1x4OGVRXHg4MFx4YzBhXHhhNUIqQlx4MTJceDlhXHhjOFx4YjYrXHgxMVx4YWVceGYwXHhiZlp4Vlx4MWFceGQweFx4ZGFceDBiXHhlNHRceDkwXHhhMCc=,teacher,10.12667110305036,AL,10.017797898713539,12.725809446554821,157228,15000.0,AL,15000.0,0.1549,13,2018-07-18,False,debt_consolidation,11.561725152903833,10,7,False,C,0.012908333333333334,5.890866704134733,350,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,2,1,1,Alabama
YiduXHhkMFx4MGNceGMyXHhiOEpceDg3XHg4ODJuJFx4YWRcXFx4MWFceGJmTlx4YzlceGNkXHhlYjhceDA3XHhhZlx4YzZceDg0XHg4Mm59XHhiMG1ceDFiXHg5Mlx4ZDMn,agent,10.915106645867503,IL,11.341330175536596,12.727609696580563,153482,15000.0,IL,15000.0,0.1691,14,2019-01-19,False,debt_consolidation,,6,1,False,C,0.014091666666666667,6.2824896769458025,606,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,13,13,Illinois
Yic1XHhmME9tXHhhY2BceDFkXHhjMUhceGVmPlx4MDBfXHhjOVx4YzNceGVjXHhjYVx4ZjFUXHhjY0tceDE0alZwXHgxOVx4YTVcbkEqYVx4Y2Qn,administrator,11.429554725537322,MS,9.41938499891089,12.127370289184329,224637,25000.0,MS,25000.0,0.1262,15,2017-10-17,False,debt_consolidation,,8,10,False,C,0.010516666666666667,6.731948807227975,386,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,24,24,Mississippi
YidceGQ1XHhkM1x4YjZceGYyP1x4OGV9XHg4NFx4OTZceGY4XFxnK1x4OWVqXHg5MVx4YzdceDhhKFx4MDI3XHhhZlx4ZDcrXHhkY1x4Zjl+PVx4OWRSXHhkOFx4ZWQn,physician billing/medical billing,10.463131911491967,LA,6.293419278846481,9.0642735958414,130119,12500.0,LA,12500.0,0.1531,14,2016-06-16,False,vacation,,1,6,False,C,0.012758333333333335,6.078138943864736,700,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,2,17,17,Louisiana
YidceDkyM1x4OGJceDg0QHdceDg2RVx4ODNcXFx4Y2VIaFx4MGNceGFlMVx4ZDRqXHhlMEpceDk4XHgxNlNceGU5KVx4ZDVceDlkXHhlZXFceDE0aEUn,driver,10.596659732783579,GA,7.752764808851328,10.39160733876648,55377,7000.0,GA,7000.0,0.1655,20,2015-10-15,False,debt_consolidation,,0,10,False,D,0.013791666666666667,5.517469787890231,300,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,3,10,10,Georgia
Yic+XHhmNFx4YTVwXHg4YyBceGFkXHhhY1x4YjdceDE3flx4ZDlPXHg5NVx4YjlceGI0XHhiY1x4OGFceDk2T1x4MGVaXHhlZVx4ODlceDk5XHhmN1x4MGNceDE5XHhjM1x4ZWVzXHg4NCc=,teachers aide,11.211833885608513,TX,8.527737405291909,11.166554396169769,147550,15000.0,TX,15000.0,0.0734,4,2015-02-15,False,credit_card,,6,2,False,A,0.006116666666666667,6.145240474161925,775,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0,42,42,Texas
YidceGVhXHg4Mlx4YWZceGRmcVx4ZjJceGViXHg4M1x4ZmFceGVmXHhlMzpceDllPVx4OWNceGI0XHhiODNceGExXHhlNU5BV1x4ZDJceGVlXHgwNDJceDdmXHhiNiFceGMzXHg4MCc=,shift leader,10.70022868930618,CA,7.94873845481361,10.251076342113603,803,1000.0,CA,1000.0,0.1612,11,2019-09-19,False,home_improvement,,5,9,False,C,0.013433333333333334,3.58950946006018,920,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,4,4,California
YiJceGJhLVx4MWRceDk0VVx4ZTdceDEzXmdceDkyXHg5ZVx4ZGFceDk5XHgxMlx4OWJceGZiXHhiM1x4Y2QxXHhhNSdceGQ2XHg4NCEmVFx4ODZceDg0XHhjOFNceGRlXHhlNCI=,regional manager,11.695255355062795,NJ,10.573724281512968,13.138646091578224,231785,26000.0,NJ,26000.0,0.2099,23,2015-06-15,False,debt_consolidation,,10,6,False,E,0.017491666666666666,6.5571207779281435,77,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,4,30,30,New Jersey
YiJceGQyXHhkY1x4YjR3ciw5XHgxZlx4ODlceDkzJ1x4YWNceDFhKlx4MGZoXHgxNFx4Y2FceGQ0XHgxM1x4ZTlceGNjc1x4MDF7XHhjMURceGZiXHhhMVx4YThceGNmJiI=,onboarding manager,11.338583982516495,CA,8.38091517312361,11.558701567606812,184074,19000.0,CA,19000.0,0.143,12,2017-03-17,False,debt_consolidation,,1,3,False,C,0.011916666666666666,6.100447672107922,945,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,4,4,California
YidceDgzVmAqKVx4ODZceGJkXHgxM3RceGRhXHhjMlx4YWZceGRkXHhiNVx4MWJceGM0XHhhZFQ4XHhhYVx4ZDlceDE3XHhjZFx4ODVKXHg5OFx4ZTJceGVlXHhlNXBiXHhlNic=,sr vice president,12.691583538230217,KY,10.590063187713035,13.725545368216455,264202,39200.0,KY,39200.0,0.0958,6,2018-06-18,False,home_improvement,12.873904582205107,2,6,False,B,0.007983333333333334,6.716360291112385,410,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,1,16,16,Kentucky
YidceGM5T1x4YTNceDg1d0hceDBlXHgwYzEgaVx4ZjZceGJhXHhlZltceDE0SFRceGEyXHhmM1x4YjNWXHhhMlx4MTI3XHhiOXR6XHgxYTtceDAzXHhjOCc=,global sales director,12.206077645517674,CA,10.039852427056644,13.175310603292811,216197,24000.0,CA,24000.0,0.1102,9,2019-07-19,False,home_improvement,,5,7,False,B,0.009183333333333333,6.668173025512348,925,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,4,4,California
YidRY01QXHg5MTpceDEzZEV+Ylx4ZjNceGMyXHhjYlx4ZjlceGJhXHhlM3NceDdmXHhjOVx4OTJceGYwTz5ceDkxXHhmM1x4YzN6XHgwOFx4ZGNGYyc=,director of operations,11.289794413577894,NY,7.674152921281675,9.619664690410067,116562,12000.0,NY,12000.0,0.0668,2,2015-04-15,False,debt_consolidation,,0,4,False,A,0.005566666666666667,5.912886543881269,112,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0,33,33,New York
YiJceDg4XHhkZHFceDllXHg5Zlx4YTVceGE1J212XHhlNVx4YjhceDFlS3R5LyNceDhkXHhkZixceGNmXHhhY0lceDA0XHhkNENceDkyXHgxMlx4OGReXHhjZSI=,permit tech,10.463131911491967,LA,7.608374474380783,10.315994475433339,105015,10200.0,LA,10200.0,0.2583,35,2014-08-14,False,debt_consolidation,,7,8,False,G,0.021525,5.721514578567865,707,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,6,17,17,Louisiana
YidceGIxNWpceGE4XHhhOFx4ZmRnXHhlN1wnXHhiOHVGXHgxMnpceGYxY1x4YzRceGY3Yzs8KSJceDljXHg5MFx4ZDEwSi5ceDE3XHg4Zlon,lead tech,11.461642696843066,CA,7.742402021815782,10.226874549608686,224265,25000.0,CA,25000.0,0.1102,8,2019-10-19,False,debt_consolidation,,1,10,False,B,0.009183333333333333,6.708944190012728,920,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,4,4,California
YidceGQ1blx4MTcmXHg5MFx4YWFceGJlZ1x4ZjJceDllXHgwMVx4YTVceGZiQ1x4OWRsXHhkOEdceDFmMXFrNFx4ZmFceDhiKVx4YjBwVVx4ZWNtIic=,component design engineer,11.346918105026829,OR,10.686498288754322,12.88369239709655,185856,19500.0,OR,19500.0,0.0867,10,2014-11-14,False,debt_consolidation,,10,11,False,B,0.007225,6.42665704637662,972,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,1,36,36,Oregon
YidDe1x4ZDU8XHg5Zk9NXHhmYlx4ZDZceGMwIVxcL1x4YTVKXHhmZVx4ZWZceDljXHhjZlx4MWExOStceDk3XHhlOVx4ZGFceGNlXHhmM1x4ZTJceGM3XHhhNFx4MDcn,warranty administrator,11.407576060361786,AK,9.819779803462643,12.527782886641367,232646,26575.0,AK,26575.0,0.288,20,2019-07-19,False,debt_consolidation,,10,7,False,D,0.023999999999999997,6.73495703150976,995,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,0,0,Alaska
YidMOnRceGVjXHg4YjlceGFlflx4OTdceGFhXHhmZFx4Y2VceGI3XHhmY1x4OGFceGRlJFx4YzkgTHhceGIyXHg5Ylx4YzFceDgwXHgxMyJceDE1XHhhNVx4ZDVceGQzXHhjYic=,consultant,11.072946548830188,TN,9.59383249927394,12.158718949146703,171890,16925.0,TN,16925.0,0.143,12,2013-10-13,False,debt_consolidation,,1,10,False,C,0.011916666666666666,5.985075325823737,371,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,2,41,41,Tennessee
YidceGViXHhiN1x4MGMkXHhmMmtceGM3XHgwM1x4OWZceGIyXHhjNFx4ZDVtXHhjZCxceGExXHg5OVx4ZTVceDBlY1hceGYyXHg4N1x4MDZ2XHhlYTxAXHgwZShceGVlXHhkOCc=,senior programmer analyst,11.407576060361786,NY,7.959275960116396,10.524064040261237,146943,15000.0,NY,15000.0,0.0726,2,2015-07-15,False,debt_consolidation,,5,7,False,A,0.00605,6.144060470037307,100,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,33,33,New York
YidceGM2fVNceDAxXHg5OUlceDE2XHg4ZSkgXHhkMVx4ODZceGQ4XHhlZlx4YmU4XHg4OVx4ZDdCXHhiNlx4OWNceGJlXHhjOFx4MWFsXHhmM1x4ZGVceGJkXHg5MDE6XHg5Myc=,tower technition,11.002116507732017,CA,8.039802343736485,9.1381996941985,192317,20000.0,CA,20000.0,0.1099,8,2015-12-15,False,other,,3,12,False,B,0.009158333333333333,6.485672306408006,925,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,1,4,4,California
YidceGM4XHhiOH0yXHg5ZWBceGRhV1x4YThrXHhjYy5lKVx4YzN6ZzxceGQ2W1x4OWFceDBiXHg4N1x4ZDVceGRmXHhmYUtDXHhkZFx4OTlceGQyMSc=,technician,10.819798284210286,MA,8.35936910622267,10.15085531407452,132271,12950.0,MA,12950.0,0.0944,9,2017-10-17,False,home_improvement,,3,10,False,B,0.007866666666666666,5.607985516712855,21,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,18,18,Massachusetts
YidceGUzXHhjZDdceDEwL1x4MDJceGRlXHhiMVx4ZTlceGI4XHhkY1x4ZWIzclx4MTNceGU3XHhjN3xceGNlcFgoXHhjZVx4YmRceDg2XHhmZFx4ZjF4XHgwNlx4ZWNceGVmdyc=,clerk,11.156264806643742,TN,9.689489552881621,12.397510852428718,37600,5600.0,TN,5600.0,0.1144,6,2017-03-17,False,small_business,,10,3,False,B,0.009533333333333333,5.22308656662363,370,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,1,41,41,Tennessee
YidceDljXHhjOVx4YzFXXHhhOFx4OTRceGFkXHgxOFx4MDVceGJlIyZceDEzXHRceDgyXHhhNFx4ODdceGZiQVx4OGFceDE4XHhhOVx4YzJceGM1XHhiZl5ceGQ0Olx4YjFUcyIn,senior database administrator,11.775297421715827,IN,10.142268204629737,12.3394402747462,267346,40000.0,IN,40000.0,0.0784,5,2018-07-18,False,debt_consolidation,,3,7,False,A,0.006533333333333333,6.695794340481004,463,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,0,14,14,Indiana
